location_id,date,temperature,humidity,wind_speed,solar_radiation,surface_pressure,rainfall_mm
ahmedabad,2026-04-24,35.4,41.3,2.4,781.0,1002.5,0.8
ahmedabad,2026-04-25,33.1,51.3,2.4,861.2,1002.1,0.6
ahmedabad,2026-04-26,33.4,46.4,2.4,820.7,996.9,0.0
ahmedabad,2026-04-27,30.6,58.5,1.2,893.1,1000.8,0.0
ahmedabad,2026-04-28,30.8,52.3,5.0,892.0,999.9,0.2
ahmedabad,2026-04-29,30.3,44.8,3.2,815.9,998.3,0.9
ahmedabad,2026-04-30,29.3,62.1,2.6,894.2,1003.1,1.5
ahmedabad,2026-05-01,27.6,63.2,1.7,879.0,1000.5,2.3
ahmedabad,2026-05-02,28.7,62.0,2.1,868.0,999.2,0.2
ahmedabad,2026-05-03,30.5,61.7,1.1,936.4,999.2,0.3
ahmedabad,2026-05-04,30.4,48.9,2.2,913.8,1001.1,0.7
ahmedabad,2026-05-05,27.8,60.9,4.0,833.6,997.0,1.2
ahmedabad,2026-05-06,26.9,58.0,2.6,846.2,996.4,0.9
ahmedabad,2026-05-07,29.1,58.4,1.7,803.3,1000.3,0.2
ahmedabad,2026-05-08,30.0,46.9,1.8,861.8,999.6,1.4
ahmedabad,2026-05-09,30.2,63.2,3.4,866.9,998.8,0.0
ahmedabad,2026-05-10,30.9,59.0,2.7,834.2,1000.3,0.5
ahmedabad,2026-05-11,30.7,50.2,2.7,905.0,997.4,0.2
ahmedabad,2026-05-12,31.3,47.7,3.6,899.6,997.0,0.0
ahmedabad,2026-05-13,32.3,55.4,3.5,850.6,995.2,0.6
ahmedabad,2026-05-14,33.2,47.5,2.7,880.0,995.1,0.6
ahmedabad,2026-05-15,33.9,45.6,2.7,817.1,999.2,0.4
ahmedabad,2026-05-16,33.3,48.8,2.9,860.0,997.6,0.1
ahmedabad,2026-05-17,37.4,38.7,1.4,887.1,1000.5,0.6
ahmedabad,2026-05-18,36.6,44.0,2.3,906.5,996.2,0.5
ahmedabad,2026-05-19,36.9,45.9,3.1,847.5,997.1,0.0
ahmedabad,2026-05-20,37.7,40.4,3.1,806.4,999.1,0.2
ahmedabad,2026-05-21,36.8,47.6,3.8,912.9,994.2,0.7
ahmedabad,2026-05-22,38.1,45.4,1.4,871.7,995.9,0.0
ahmedabad,2026-05-23,39.8,40.4,1.7,919.7,997.8,0.0
ahmedabad,2026-05-24,40.5,38.6,3.6,982.1,997.5,0.0
ahmedabad,2026-05-25,40.1,39.1,2.6,908.3,998.9,0.0
ahmedabad,2026-05-26,39.4,38.7,2.3,945.9,995.4,0.0
ahmedabad,2026-05-27,40.0,41.8,2.4,907.8,997.2,0.0
ahmedabad,2026-05-28,39.8,41.5,2.9,971.3,996.8,0.0
ahmedabad,2026-05-29,41.3,41.3,1.8,913.7,997.4,0.0
ahmedabad,2026-05-30,39.4,46.4,2.4,941.3,997.0,0.0
ahmedabad,2026-05-31,38.8,47.9,2.1,981.7,999.2,0.0
ahmedabad,2026-06-01,39.0,41.9,3.4,982.8,996.0,0.0
ahmedabad,2026-06-02,39.6,42.6,0.9,897.2,995.0,0.0
ahmedabad,2026-06-03,38.4,47.0,2.8,841.8,992.3,0.0
ahmedabad,2026-06-04,36.6,38.3,1.9,898.6,998.6,0.7
ahmedabad,2026-06-05,38.4,42.9,1.9,896.8,994.4,0.0
ahmedabad,2026-06-06,36.8,50.1,2.4,817.0,1004.2,1.3
ahmedabad,2026-06-07,36.8,37.5,2.3,839.1,999.7,1.1
ahmedabad,2026-06-08,36.0,45.1,2.7,901.5,997.2,0.3
ahmedabad,2026-06-09,35.7,46.0,1.3,974.2,996.8,0.1
ahmedabad,2026-06-10,36.4,52.4,2.0,939.0,994.6,0.6
ahmedabad,2026-06-11,34.1,54.8,4.1,997.1,996.2,0.2
ahmedabad,2026-06-12,35.2,50.0,2.5,887.7,993.5,0.8
ahmedabad,2026-06-13,35.8,44.0,3.1,906.0,994.5,0.4
ahmedabad,2026-06-14,35.3,45.8,2.4,978.3,997.3,0.2
ahmedabad,2026-06-15,35.7,45.1,3.1,949.1,999.8,0.1
ahmedabad,2026-06-16,38.4,41.3,1.7,1050.0,997.0,0.0
ahmedabad,2026-06-17,38.0,42.1,0.5,876.8,997.3,1.5
ahmedabad,2026-06-18,38.6,44.4,1.8,960.2,998.5,0.0
ahmedabad,2026-06-19,39.6,41.7,1.3,906.8,996.1,0.0
ahmedabad,2026-06-20,40.9,38.6,2.4,947.4,995.7,0.0
ahmedabad,2026-06-21,40.8,36.9,2.1,957.5,997.7,0.0
ahmedabad,2026-06-22,42.5,35.1,2.1,954.0,997.5,0.0
ahmedabad,2026-06-23,42.2,36.3,3.0,993.4,998.2,0.0
ahmedabad,2026-06-24,42.7,37.0,2.8,886.7,996.3,0.0
ahmedabad,2026-06-25,45.6,30.1,3.5,916.7,994.1,0.0
ahmedabad,2026-06-26,44.9,31.8,2.8,936.4,996.0,0.0
ahmedabad,2026-06-27,46.0,37.4,1.7,856.3,997.3,0.0
ahmedabad,2026-06-28,45.2,38.3,3.6,824.0,995.1,0.0
nagpur,2022-03-01,27.5,57.6,1.6,664.8,1004.1,0.0
nagpur,2022-03-02,28.1,60.9,2.2,782.8,1003.3,0.2
nagpur,2022-03-03,27.1,57.7,2.7,743.9,1003.8,0.4
nagpur,2022-03-04,27.6,58.7,1.2,720.2,1001.7,0.7
nagpur,2022-03-05,28.6,50.4,1.8,696.0,1003.4,1.2
nagpur,2022-03-06,28.0,54.2,2.2,782.3,1002.0,2.9
nagpur,2022-03-07,27.3,65.8,2.2,694.3,1002.1,0.1
nagpur,2022-03-08,27.7,58.4,3.4,849.6,1005.3,0.3
nagpur,2022-03-09,27.2,61.9,2.3,667.0,1005.2,0.5
nagpur,2022-03-10,29.1,52.3,1.6,674.4,1000.4,2.1
nagpur,2022-03-11,27.7,57.2,3.4,772.0,999.8,0.3
nagpur,2022-03-12,28.3,65.3,2.6,776.4,999.5,0.1
nagpur,2022-03-13,27.5,55.9,2.6,716.8,1002.2,0.2
nagpur,2022-03-14,28.8,60.4,3.5,688.8,1005.1,0.5
nagpur,2022-03-15,28.2,51.6,2.3,723.5,1000.4,0.2
nagpur,2022-03-16,27.8,56.4,2.0,911.2,1002.5,0.1
nagpur,2022-03-17,28.7,59.4,3.6,761.2,1000.1,0.2
nagpur,2022-03-18,27.9,60.6,3.0,781.6,1002.8,0.1
nagpur,2022-03-19,28.6,56.5,2.8,817.5,1002.3,1.1
nagpur,2022-03-20,30.1,55.2,1.7,840.5,999.9,0.7
nagpur,2022-03-21,30.1,60.5,2.5,790.3,1003.2,0.9
nagpur,2022-03-22,27.7,58.3,3.4,756.7,1000.0,0.0
nagpur,2022-03-23,27.9,54.0,0.8,847.8,1000.1,0.1
nagpur,2022-03-24,28.8,55.3,2.4,804.0,1002.1,0.1
nagpur,2022-03-25,29.9,58.4,2.4,865.7,1000.4,1.3
nagpur,2022-03-26,29.4,57.3,2.8,776.4,1000.3,1.9
nagpur,2022-03-27,27.4,58.1,3.0,883.6,998.3,0.8
nagpur,2022-03-28,28.9,53.1,2.5,777.0,999.6,1.0
nagpur,2022-03-29,30.9,55.2,2.6,784.2,1001.2,0.6
nagpur,2022-03-30,29.9,53.3,3.2,809.2,997.8,0.3
nagpur,2022-03-31,29.0,54.0,3.7,729.0,1000.7,0.3
nagpur,2022-04-01,30.2,51.9,2.2,802.1,1000.2,0.1
nagpur,2022-04-02,28.7,54.7,2.2,840.3,1000.1,0.5
nagpur,2022-04-03,29.4,56.5,3.7,798.8,1001.8,1.0
nagpur,2022-04-04,29.6,56.6,2.9,744.2,1003.2,1.0
nagpur,2022-04-05,30.2,48.0,4.2,809.6,996.3,0.2
nagpur,2022-04-06,30.0,59.2,3.0,788.2,997.4,0.5
nagpur,2022-04-07,29.5,62.6,2.2,801.1,998.5,2.0
nagpur,2022-04-08,29.1,51.5,3.5,849.7,1000.2,0.8
nagpur,2022-04-09,29.9,57.5,2.6,833.3,1002.8,0.5
nagpur,2022-04-10,29.8,58.6,0.6,765.7,1002.0,0.1
nagpur,2022-04-11,30.4,56.2,3.7,792.6,1000.2,0.1
nagpur,2022-04-12,31.4,60.8,3.3,928.6,998.1,0.1
nagpur,2022-04-13,31.6,50.7,2.1,840.3,1001.0,0.5
nagpur,2022-04-14,31.4,51.0,1.9,874.3,997.2,0.1
nagpur,2022-04-15,31.7,52.2,1.9,854.3,1001.0,0.7
nagpur,2022-04-16,35.1,47.6,2.9,815.3,998.8,0.5
nagpur,2022-04-17,34.0,53.9,1.9,785.8,1000.1,1.0
nagpur,2022-04-18,34.0,51.1,4.2,811.0,998.8,0.3
nagpur,2022-04-19,35.0,51.2,3.8,822.5,998.1,0.1
nagpur,2022-04-20,33.3,51.1,3.4,754.6,1000.3,0.4
nagpur,2022-04-21,33.2,49.6,2.6,817.3,1004.4,0.1
nagpur,2022-04-22,32.1,56.9,2.7,817.7,1001.1,0.4
nagpur,2022-04-23,32.5,44.5,3.1,906.6,998.9,0.1
nagpur,2022-04-24,34.5,45.7,2.8,814.5,999.7,0.2
nagpur,2022-04-25,31.6,53.6,2.5,819.2,993.4,0.6
nagpur,2022-04-26,32.4,45.8,2.4,918.2,998.0,0.4
nagpur,2022-04-27,30.4,53.8,1.3,830.2,1000.6,2.4
nagpur,2022-04-28,31.6,58.7,2.8,911.9,1000.3,0.4
nagpur,2022-04-29,30.4,55.1,2.3,828.0,998.8,0.2
nagpur,2022-04-30,30.6,55.7,1.7,769.9,1000.3,0.6
nagpur,2022-05-01,27.6,51.9,2.0,889.7,1000.5,0.2
nagpur,2022-05-02,29.7,56.6,2.9,838.2,1004.0,0.1
nagpur,2022-05-03,29.3,49.0,3.3,892.4,999.3,0.2
nagpur,2022-05-04,29.9,51.9,3.7,906.3,996.1,0.6
nagpur,2022-05-05,28.0,57.7,2.9,792.3,999.5,0.8
nagpur,2022-05-06,29.6,55.7,1.9,845.0,998.7,0.8
nagpur,2022-05-07,28.7,52.3,1.5,840.7,1002.8,0.8
nagpur,2022-05-08,30.9,55.3,1.8,805.1,995.7,0.8
nagpur,2022-05-09,30.8,59.9,2.3,924.0,995.7,0.0
nagpur,2022-05-10,30.5,58.4,3.1,841.9,998.2,0.2
nagpur,2022-05-11,31.3,54.0,4.0,853.5,999.7,0.4
nagpur,2022-05-12,30.8,53.0,2.3,949.4,999.2,0.5
nagpur,2022-05-13,33.1,55.2,1.2,877.9,995.9,0.1
nagpur,2022-05-14,32.2,49.3,3.2,890.1,998.7,0.8
nagpur,2022-05-15,34.6,43.5,2.3,973.7,997.5,0.9
nagpur,2022-05-16,36.3,40.3,2.6,925.5,994.1,0.1
nagpur,2022-05-17,35.7,49.5,2.7,856.0,997.5,0.0
nagpur,2022-05-18,36.0,50.4,2.7,899.7,996.5,0.1
nagpur,2022-05-19,36.8,41.4,2.1,845.6,1000.0,0.1
nagpur,2022-05-20,40.7,43.2,3.3,941.8,996.0,0.0
nagpur,2022-05-21,40.4,37.2,1.5,863.5,997.5,0.0
nagpur,2022-05-22,38.8,44.5,2.0,878.9,999.3,0.0
nagpur,2022-05-23,40.6,35.7,2.2,916.1,1002.0,0.0
nagpur,2022-05-24,40.9,34.4,2.6,888.5,998.4,0.0
nagpur,2022-05-25,40.3,39.8,1.5,875.7,1000.5,0.0
nagpur,2022-05-26,42.6,30.7,1.6,979.0,997.8,0.0
nagpur,2022-05-27,41.2,40.4,1.6,888.0,997.0,0.0
nagpur,2022-05-28,41.9,40.8,2.2,885.8,997.3,0.0
nagpur,2022-05-29,40.1,46.3,3.3,945.1,998.3,0.0
nagpur,2022-05-30,41.1,33.3,3.0,1016.1,999.6,0.0
nagpur,2022-05-31,40.8,35.9,3.1,934.4,998.0,0.0
nagpur,2022-06-01,39.2,41.6,1.7,914.7,994.0,0.0
nagpur,2022-06-02,38.4,39.1,2.3,939.4,998.4,0.0
nagpur,2022-06-03,39.1,38.5,2.5,912.9,997.9,0.0
nagpur,2022-06-04,36.1,43.6,3.9,1009.4,1000.9,0.2
nagpur,2022-06-05,38.7,40.3,4.3,858.3,996.6,0.0
nagpur,2022-06-06,36.9,42.1,2.7,980.5,998.7,1.0
nagpur,2022-06-07,37.5,42.8,3.8,938.4,996.1,0.0
nagpur,2022-06-08,36.8,47.6,1.8,897.0,999.6,0.7
nagpur,2022-06-09,35.2,40.2,2.1,891.5,998.1,0.3
nagpur,2022-06-10,35.3,39.8,2.2,957.0,995.2,0.0
nagpur,2022-06-11,36.8,38.8,3.5,985.1,992.9,0.9
nagpur,2022-06-12,37.3,44.7,1.8,914.3,996.0,0.7
nagpur,2022-06-13,35.5,50.0,3.2,965.9,994.2,0.4
nagpur,2022-06-14,37.3,46.1,1.7,1019.3,993.7,0.7
nagpur,2022-06-15,37.9,49.1,2.7,913.9,993.3,0.7
nagpur,2022-06-16,38.0,42.4,2.6,918.1,999.5,0.2
nagpur,2022-06-17,38.9,49.6,2.6,919.2,996.1,0.0
nagpur,2022-06-18,39.1,43.2,2.7,954.5,997.4,0.0
nagpur,2022-06-19,39.0,37.1,1.6,955.0,996.1,0.0
nagpur,2022-06-20,39.1,41.9,2.7,979.3,1000.0,0.0
nagpur,2022-06-21,41.1,40.1,2.7,919.0,995.5,0.0
nagpur,2022-06-22,42.8,39.5,2.3,905.5,994.2,0.0
nagpur,2022-06-23,45.0,27.3,2.7,1018.3,997.5,0.0
nagpur,2022-06-24,42.7,39.0,3.7,919.7,994.0,0.0
nagpur,2022-06-25,44.8,39.2,3.0,958.6,995.4,0.0
nagpur,2022-06-26,45.9,22.7,2.0,902.1,995.1,0.0
nagpur,2022-06-27,46.4,35.7,1.9,1039.9,994.8,0.0
nagpur,2022-06-28,47.2,31.0,2.8,910.7,993.8,0.0
nagpur,2023-03-01,28.7,50.5,2.3,743.6,1002.9,0.1
nagpur,2023-03-02,28.2,60.3,2.6,782.1,1000.5,0.0
nagpur,2023-03-03,27.0,57.6,1.5,661.7,1003.9,1.3
nagpur,2023-03-04,27.6,61.4,2.1,684.1,1006.4,0.1
nagpur,2023-03-05,28.1,54.4,2.1,686.3,1002.0,0.2
nagpur,2023-03-06,27.5,56.4,4.3,725.4,999.5,1.6
nagpur,2023-03-07,29.6,56.1,1.7,734.3,1005.2,0.6
nagpur,2023-03-08,29.0,64.5,1.7,789.4,1005.6,0.1
nagpur,2023-03-09,27.5,70.4,1.5,709.2,1002.1,0.1
nagpur,2023-03-10,28.4,57.3,1.7,837.7,1005.3,0.8
nagpur,2023-03-11,28.7,57.2,2.5,826.5,1004.5,0.0
nagpur,2023-03-12,28.2,56.3,1.4,762.9,1002.8,0.2
nagpur,2023-03-13,29.4,58.0,3.6,760.1,997.3,0.5
nagpur,2023-03-14,30.0,51.0,1.7,730.8,1003.1,0.2
nagpur,2023-03-15,29.5,55.0,1.3,815.3,1004.7,1.8
nagpur,2023-03-16,29.1,54.7,1.3,813.2,1004.1,0.1
nagpur,2023-03-17,27.9,62.1,2.9,738.2,1001.3,0.0
nagpur,2023-03-18,29.1,56.3,2.3,738.2,1001.2,0.1
nagpur,2023-03-19,29.3,57.7,2.2,773.8,1000.8,0.0
nagpur,2023-03-20,27.3,64.4,3.1,831.8,1001.9,0.4
nagpur,2023-03-21,29.7,56.4,2.6,799.0,1000.8,0.0
nagpur,2023-03-22,28.2,54.3,1.6,732.4,997.2,0.1
nagpur,2023-03-23,26.4,66.7,3.4,809.0,1004.7,1.5
nagpur,2023-03-24,30.0,50.7,2.9,805.6,1000.9,0.4
nagpur,2023-03-25,29.0,54.4,2.0,830.5,999.5,0.1
nagpur,2023-03-26,29.2,62.7,3.7,833.2,1001.0,0.6
nagpur,2023-03-27,29.2,50.9,2.6,818.2,1001.7,0.9
nagpur,2023-03-28,29.2,56.0,1.5,745.0,1002.1,0.0
nagpur,2023-03-29,28.3,64.0,2.1,740.3,999.7,0.1
nagpur,2023-03-30,28.6,60.1,3.3,732.8,1003.7,1.2
nagpur,2023-03-31,29.2,52.8,3.1,928.6,1001.5,1.6
nagpur,2023-04-01,28.3,53.8,2.6,889.6,1001.6,0.1
nagpur,2023-04-02,28.1,64.9,1.9,792.2,1001.1,1.4
nagpur,2023-04-03,30.3,51.4,3.2,742.8,998.9,0.0
nagpur,2023-04-04,32.0,55.8,1.8,811.7,999.6,0.3
nagpur,2023-04-05,28.4,58.7,4.0,708.2,997.9,0.9
nagpur,2023-04-06,29.4,61.9,2.3,716.5,1000.1,0.4
nagpur,2023-04-07,30.5,51.7,2.3,896.5,1004.1,0.9
nagpur,2023-04-08,28.9,54.5,2.5,803.6,1002.6,0.4
nagpur,2023-04-09,30.8,53.0,2.7,836.3,1001.8,0.1
nagpur,2023-04-10,31.3,48.0,2.2,868.1,1000.6,0.8
nagpur,2023-04-11,31.2,51.3,1.3,788.9,1000.6,0.2
nagpur,2023-04-12,30.9,54.4,3.1,767.5,999.2,0.1
nagpur,2023-04-13,31.5,48.0,3.5,836.4,997.4,0.3
nagpur,2023-04-14,29.4,51.9,2.0,781.0,999.3,0.0
nagpur,2023-04-15,30.0,59.7,1.5,855.8,1003.0,1.6
nagpur,2023-04-16,35.1,42.7,1.7,884.3,1003.5,0.3
nagpur,2023-04-17,35.5,47.4,2.0,845.0,996.6,1.6
nagpur,2023-04-18,34.0,45.9,1.7,834.2,997.4,1.8
nagpur,2023-04-19,36.3,45.7,1.8,841.0,996.6,0.9
nagpur,2023-04-20,35.6,46.9,2.5,871.5,998.7,0.1
nagpur,2023-04-21,36.9,44.4,2.4,885.3,999.3,0.4
nagpur,2023-04-22,32.7,59.4,2.2,843.9,995.6,0.2
nagpur,2023-04-23,31.9,51.2,3.3,869.9,1000.2,0.2
nagpur,2023-04-24,34.5,43.6,1.0,933.4,996.5,0.3
nagpur,2023-04-25,33.0,52.9,2.2,789.7,997.5,0.2
nagpur,2023-04-26,33.4,43.8,2.7,830.0,999.0,1.0
nagpur,2023-04-27,34.1,52.5,2.6,849.1,999.7,0.7
nagpur,2023-04-28,29.5,53.7,1.5,867.3,996.9,0.0
nagpur,2023-04-29,30.2,55.5,1.5,817.5,999.0,0.0
nagpur,2023-04-30,29.6,50.5,3.2,866.1,999.8,0.1
nagpur,2023-05-01,30.0,57.2,2.1,889.9,999.7,0.8
nagpur,2023-05-02,28.9,51.9,2.6,760.6,999.8,0.2
nagpur,2023-05-03,29.9,47.1,1.7,871.6,999.2,0.7
nagpur,2023-05-04,30.7,46.4,2.2,879.1,999.7,1.1
nagpur,2023-05-05,28.1,55.9,1.6,896.4,1001.2,0.4
nagpur,2023-05-06,29.1,50.2,2.7,804.2,997.1,0.3
nagpur,2023-05-07,31.5,54.4,3.1,867.9,998.3,2.4
nagpur,2023-05-08,29.6,49.5,2.3,875.1,997.8,0.6
nagpur,2023-05-09,30.2,53.7,1.9,816.5,1000.0,0.5
nagpur,2023-05-10,31.9,45.3,3.0,866.3,1000.2,0.0
nagpur,2023-05-11,34.0,48.5,2.7,838.1,995.3,0.1
nagpur,2023-05-12,31.7,55.7,1.8,874.8,998.0,0.3
nagpur,2023-05-13,31.1,50.6,1.4,896.1,999.2,0.2
nagpur,2023-05-14,34.5,43.9,3.6,980.8,999.3,0.8
nagpur,2023-05-15,34.0,44.0,2.2,859.9,998.6,0.4
nagpur,2023-05-16,36.6,53.6,1.4,780.5,997.7,1.5
nagpur,2023-05-17,36.3,55.6,3.9,843.6,1000.3,0.3
nagpur,2023-05-18,37.7,40.6,2.2,806.1,993.5,0.4
nagpur,2023-05-19,36.4,43.9,2.5,863.9,996.0,0.6
nagpur,2023-05-20,39.5,41.3,1.8,863.7,1001.4,0.0
nagpur,2023-05-21,38.2,35.1,2.4,901.3,1000.1,0.0
nagpur,2023-05-22,39.0,41.5,2.4,880.6,998.7,0.0
nagpur,2023-05-23,40.5,38.0,3.8,966.2,999.7,0.0
nagpur,2023-05-24,41.2,46.2,3.5,968.9,999.6,0.0
nagpur,2023-05-25,40.8,32.5,2.3,911.2,997.9,0.0
nagpur,2023-05-26,40.0,43.2,3.8,939.2,999.8,0.0
nagpur,2023-05-27,40.3,38.5,2.1,897.7,998.5,0.0
nagpur,2023-05-28,38.7,40.0,2.5,957.8,996.5,0.0
nagpur,2023-05-29,40.5,43.0,2.0,869.6,997.5,0.0
nagpur,2023-05-30,39.4,41.8,2.4,910.7,996.6,0.0
nagpur,2023-05-31,40.0,40.0,3.9,852.1,997.3,0.0
nagpur,2023-06-01,38.3,41.4,2.2,917.4,996.3,0.0
nagpur,2023-06-02,39.2,39.0,2.3,987.3,996.9,0.0
nagpur,2023-06-03,37.9,40.8,1.5,850.5,995.6,1.2
nagpur,2023-06-04,38.4,40.8,3.0,920.0,996.0,0.0
nagpur,2023-06-05,38.7,45.6,1.7,868.1,995.8,0.0
nagpur,2023-06-06,37.9,41.3,2.9,895.9,997.1,0.3
nagpur,2023-06-07,36.9,41.5,1.9,943.1,999.7,0.7
nagpur,2023-06-08,36.7,44.4,3.0,984.9,997.7,0.6
nagpur,2023-06-09,35.4,44.0,2.1,928.8,998.7,0.1
nagpur,2023-06-10,34.8,49.7,2.8,960.2,997.3,0.8
nagpur,2023-06-11,35.8,47.4,1.3,885.6,995.5,0.8
nagpur,2023-06-12,35.0,44.1,1.8,1030.1,996.5,0.1
nagpur,2023-06-13,36.3,46.9,1.4,950.8,995.2,0.0
nagpur,2023-06-14,35.9,47.8,1.9,944.8,997.0,0.9
nagpur,2023-06-15,37.1,40.0,1.9,901.5,994.6,0.6
nagpur,2023-06-16,35.2,48.2,2.5,914.3,995.6,1.0
nagpur,2023-06-17,37.1,40.2,3.1,912.6,998.4,0.8
nagpur,2023-06-18,37.5,49.7,2.3,983.3,993.8,1.1
nagpur,2023-06-19,37.6,44.5,2.8,940.0,990.6,0.5
nagpur,2023-06-20,40.1,40.8,3.0,989.7,998.0,0.0
nagpur,2023-06-21,41.5,40.7,3.1,1018.2,995.7,0.0
nagpur,2023-06-22,43.5,35.0,3.5,972.8,995.9,0.0
nagpur,2023-06-23,43.4,30.6,2.4,990.0,997.8,0.0
nagpur,2023-06-24,44.2,28.6,2.3,950.8,994.0,0.0
nagpur,2023-06-25,45.0,33.3,2.9,894.2,995.4,0.0
nagpur,2023-06-26,45.4,29.2,1.9,1000.3,991.2,0.0
nagpur,2023-06-27,48.1,23.3,1.5,903.7,997.5,0.0
nagpur,2023-06-28,47.2,35.4,2.7,956.6,996.5,0.0
nagpur,2024-03-01,27.8,57.6,2.1,784.3,1000.7,0.1
nagpur,2024-03-02,27.3,57.0,1.6,740.4,1004.1,1.2
nagpur,2024-03-03,27.8,58.7,2.7,719.1,1004.8,1.2
nagpur,2024-03-04,26.3,62.1,2.5,796.3,1000.4,0.2
nagpur,2024-03-05,27.2,54.0,2.8,687.3,1004.4,0.0
nagpur,2024-03-06,27.7,57.3,2.9,832.1,1002.6,0.2
nagpur,2024-03-07,28.5,53.1,2.0,748.6,1004.8,0.4
nagpur,2024-03-08,27.7,63.7,2.5,772.7,1001.6,0.7
nagpur,2024-03-09,29.7,54.8,3.3,732.7,1002.1,0.1
nagpur,2024-03-10,28.0,59.5,1.7,716.7,1002.0,0.2
nagpur,2024-03-11,27.6,56.4,3.8,751.8,1002.7,0.2
nagpur,2024-03-12,28.1,62.2,3.3,789.0,1001.6,0.6
nagpur,2024-03-13,27.3,63.1,3.3,735.2,1002.5,0.1
nagpur,2024-03-14,29.5,56.5,1.4,723.7,999.0,0.2
nagpur,2024-03-15,29.8,50.2,3.6,716.5,1003.1,0.1
nagpur,2024-03-16,29.3,55.8,2.2,713.8,996.3,0.6
nagpur,2024-03-17,28.6,55.5,1.0,819.9,1001.9,0.3
nagpur,2024-03-18,28.7,51.9,3.3,772.9,1000.9,0.5
nagpur,2024-03-19,29.0,53.8,3.3,795.1,1001.6,0.0
nagpur,2024-03-20,28.1,60.9,2.2,758.4,999.0,0.7
nagpur,2024-03-21,27.9,58.8,2.2,771.2,1002.5,0.2
nagpur,2024-03-22,30.5,56.2,2.5,830.3,998.0,0.3
nagpur,2024-03-23,29.5,59.4,1.5,911.6,1001.5,0.8
nagpur,2024-03-24,29.9,59.6,2.4,820.4,1000.1,0.2
nagpur,2024-03-25,30.8,53.4,2.5,804.2,1006.0,0.4
nagpur,2024-03-26,29.0,57.7,2.0,801.3,1000.5,1.3
nagpur,2024-03-27,29.5,53.8,3.7,773.6,999.8,2.7
nagpur,2024-03-28,29.0,57.4,2.4,856.9,1000.1,0.3
nagpur,2024-03-29,29.2,48.4,1.5,782.2,998.3,0.1
nagpur,2024-03-30,27.9,59.4,3.6,812.4,1002.2,0.6
nagpur,2024-03-31,28.9,57.5,2.8,824.4,1002.1,0.0
nagpur,2024-04-01,30.2,62.3,2.5,823.0,998.5,0.0
nagpur,2024-04-02,28.5,58.9,2.1,775.4,998.9,0.3
nagpur,2024-04-03,31.5,55.7,3.2,863.9,1004.0,2.2
nagpur,2024-04-04,28.2,54.0,1.9,753.8,1000.5,2.2
nagpur,2024-04-05,27.6,54.6,2.1,796.0,998.0,0.1
nagpur,2024-04-06,28.1,56.5,1.9,796.9,1000.8,0.2
nagpur,2024-04-07,30.3,54.3,1.9,830.7,1001.5,0.7
nagpur,2024-04-08,30.4,55.7,1.5,866.8,996.8,0.1
nagpur,2024-04-09,30.5,56.3,3.4,743.8,998.1,0.0
nagpur,2024-04-10,31.0,53.7,1.9,811.1,1000.3,0.0
nagpur,2024-04-11,29.9,54.1,3.6,887.6,1000.5,0.5
nagpur,2024-04-12,31.8,55.3,2.8,824.4,1003.9,0.1
nagpur,2024-04-13,29.9,51.7,2.6,810.3,1001.1,0.6
nagpur,2024-04-14,29.4,51.3,1.6,811.5,998.9,0.3
nagpur,2024-04-15,31.7,54.8,2.5,848.9,999.7,0.2
nagpur,2024-04-16,35.1,45.3,1.9,865.8,997.1,1.2
nagpur,2024-04-17,35.4,49.0,0.6,786.6,998.3,0.0
nagpur,2024-04-18,34.3,47.9,2.1,825.0,998.7,0.2
nagpur,2024-04-19,35.6,43.5,3.7,815.9,1002.6,0.2
nagpur,2024-04-20,34.3,48.7,3.3,829.2,1000.7,0.5
nagpur,2024-04-21,34.3,43.9,2.2,668.9,998.3,1.6
nagpur,2024-04-22,34.3,42.7,1.6,752.7,1001.6,0.3
nagpur,2024-04-23,33.9,49.1,1.9,811.1,1000.2,0.5
nagpur,2024-04-24,32.3,46.7,1.5,859.0,998.0,0.2
nagpur,2024-04-25,33.6,57.3,3.2,804.6,998.5,0.7
nagpur,2024-04-26,32.4,41.0,4.2,865.0,999.1,0.9
nagpur,2024-04-27,31.7,50.6,3.6,903.6,999.4,0.2
nagpur,2024-04-28,31.3,47.0,2.5,817.5,1001.9,0.2
nagpur,2024-04-29,31.0,54.4,3.5,911.5,998.9,1.4
nagpur,2024-04-30,31.3,50.0,2.8,875.5,999.5,0.6
nagpur,2024-05-01,29.7,60.2,3.3,902.1,999.1,0.1
nagpur,2024-05-02,30.7,53.9,1.5,780.8,998.7,0.4
nagpur,2024-05-03,28.6,53.8,2.8,869.5,999.6,0.1
nagpur,2024-05-04,28.8,53.5,3.8,818.9,999.8,0.7
nagpur,2024-05-05,30.7,51.4,3.4,872.1,1000.6,0.9
nagpur,2024-05-06,27.3,61.9,2.3,955.3,999.7,0.6
nagpur,2024-05-07,30.2,56.4,0.9,867.6,996.4,0.1
nagpur,2024-05-08,29.9,45.3,2.1,887.1,997.6,1.0
nagpur,2024-05-09,30.4,52.0,2.8,838.1,999.5,0.2
nagpur,2024-05-10,31.5,50.6,1.6,894.4,997.0,0.2
nagpur,2024-05-11,30.4,63.7,3.5,869.0,1000.2,0.4
nagpur,2024-05-12,32.1,49.4,2.6,837.8,999.1,0.1
